n, e
4098, 26.62908349
4099, 26.63005990
4100, 26.63103607
4101, 26.63201201
4102, 26.63298772
4103, 26.63396319
4104, 26.63493842
4105, 26.63591342
4106, 26.63688819
4107, 26.63786272
4108, 26.63883702
4109, 26.63981108
4110, 26.64078491
4111, 26.64175850
4112, 26.64273186
4113, 26.64370499
4114, 26.64467788
4115, 26.64565054
4116, 26.64662296
4117, 26.64759516
4118, 26.64856711
4119, 26.64953884
4120, 26.65051033
4121, 26.65148159
4122, 26.65245262
4123, 26.65342341
4124, 26.65439397
4125, 26.65536430
4126, 26.65633440
4127, 26.65730426
4128, 26.65827389
4129, 26.65924329
4130, 26.66021246
4131, 26.66118140
4132, 26.66215010
4133, 26.66311858
4134, 26.66408682
4135, 26.66505483
4136, 26.66602260
4137, 26.66699015
4138, 26.66795747
4139, 26.66892455
4140, 26.66989141
4141, 26.67085803
4142, 26.67182443
4143, 26.67279059
4144, 26.67375652
4145, 26.67472222
4146, 26.67568769
4147, 26.67665294
4148, 26.67761795
4149, 26.67858273
4150, 26.67954728
4151, 26.68051160
4152, 26.68147570
4153, 26.68243956
4154, 26.68340319
4155, 26.68436660
4156, 26.68532978
4157, 26.68629272
4158, 26.68725544
4159, 26.68821793
4160, 26.68918019
4161, 26.69014222
4162, 26.69110403
4163, 26.69206560
4164, 26.69302695
4165, 26.69398807
4166, 26.69494896
4167, 26.69590962
4168, 26.69687006
4169, 26.69783027
4170, 26.69879025
4171, 26.69975000
4172, 26.70070953
4173, 26.70166882
4174, 26.70262790
4175, 26.70358674
4176, 26.70454536
4177, 26.70550375
4178, 26.70646191
4179, 26.70741985
4180, 26.70837756
4181, 26.70933504
4182, 26.71029230
4183, 26.71124933
4184, 26.71220614
4185, 26.71316272
4186, 26.71411907
4187, 26.71507520
4188, 26.71603110
4189, 26.71698678
4190, 26.71794223
4191, 26.71889746
4192, 26.71985246
4193, 26.72080724
4194, 26.72176179
4195, 26.72271611
4196, 26.72367022
4197, 26.72462409
4198, 26.72557775
4199, 26.72653117
4200, 26.72748438
4201, 26.72843736
4202, 26.72939011
4203, 26.73034264
4204, 26.73129495
4205, 26.73224703
4206, 26.73319889
4207, 26.73415053
4208, 26.73510194
4209, 26.73605313
4210, 26.73700410
4211, 26.73795484
4212, 26.73890536
4213, 26.73985566
4214, 26.74080573
4215, 26.74175558
4216, 26.74270521
4217, 26.74365462
4218, 26.74460380
4219, 26.74555276
4220, 26.74650150
4221, 26.74745002
4222, 26.74839831
4223, 26.74934639
4224, 26.75029424
4225, 26.75124187
4226, 26.75218927
4227, 26.75313646
4228, 26.75408342
4229, 26.75503017
4230, 26.75597669
4231, 26.75692299
4232, 26.75786907
4233, 26.75881493
4234, 26.75976057
4235, 26.76070599
4236, 26.76165119
4237, 26.76259616
4238, 26.76354092
4239, 26.76448545
4240, 26.76542977
4241, 26.76637387
4242, 26.76731774
4243, 26.76826140
4244, 26.76920484
4245, 26.77014805
4246, 26.77109105
4247, 26.77203383
4248, 26.77297639
4249, 26.77391873
4250, 26.77486085
4251, 26.77580275
4252, 26.77674443
4253, 26.77768589
4254, 26.77862714
4255, 26.77956816
4256, 26.78050897
4257, 26.78144956
4258, 26.78238993
4259, 26.78333008
4260, 26.78427002
4261, 26.78520973
4262, 26.78614923
4263, 26.78708851
4264, 26.78802758
4265, 26.78896642
4266, 26.78990505
4267, 26.79084346
4268, 26.79178165
4269, 26.79271963
4270, 26.79365739
4271, 26.79459493
4272, 26.79553225
4273, 26.79646936
4274, 26.79740625
4275, 26.79834293
4276, 26.79927939
4277, 26.80021563
4278, 26.80115166
4279, 26.80208746
4280, 26.80302306
4281, 26.80395844
4282, 26.80489360
4283, 26.80582854
4284, 26.80676327
4285, 26.80769779
4286, 26.80863209
4287, 26.80956617
4288, 26.81050004
4289, 26.81143369
4290, 26.81236713
4291, 26.81330035
4292, 26.81423336
4293, 26.81516615
4294, 26.81609873
4295, 26.81703110
4296, 26.81796325
4297, 26.81889518
4298, 26.81982690
4299, 26.82075841
4300, 26.82168970
4301, 26.82262078
4302, 26.82355164
4303, 26.82448229
4304, 26.82541273
4305, 26.82634295
4306, 26.82727296
4307, 26.82820276
4308, 26.82913234
4309, 26.83006171
4310, 26.83099087
4311, 26.83191982
4312, 26.83284855
4313, 26.83377706
4314, 26.83470537
4315, 26.83563346
4316, 26.83656134
4317, 26.83748901
4318, 26.83841647
4319, 26.83934371
4320, 26.84027074
4321, 26.84119756
4322, 26.84212417
4323, 26.84305056
4324, 26.84397675
4325, 26.84490272
4326, 26.84582848
4327, 26.84675403
4328, 26.84767936
4329, 26.84860449
4330, 26.84952940
4331, 26.85045411
4332, 26.85137860
4333, 26.85230288
4334, 26.85322696
4335, 26.85415082
4336, 26.85507447
4337, 26.85599791
4338, 26.85692113
4339, 26.85784415
4340, 26.85876696
4341, 26.85968956
4342, 26.86061195
4343, 26.86153413
4344, 26.86245610
4345, 26.86337786
4346, 26.86429941
4347, 26.86522075
4348, 26.86614188
4349, 26.86706280
4350, 26.86798351
4351, 26.86890401
4352, 26.86982431
4353, 26.87074439
4354, 26.87166427
4355, 26.87258393
4356, 26.87350339
4357, 26.87442264
4358, 26.87534168
4359, 26.87626052
4360, 26.87717914
4361, 26.87809756
4362, 26.87901577
4363, 26.87993377
4364, 26.88085156
4365, 26.88176914
4366, 26.88268652
4367, 26.88360369
4368, 26.88452065
4369, 26.88543740
4370, 26.88635395
4371, 26.88727029
4372, 26.88818642
4373, 26.88910235
4374, 26.89001807
4375, 26.89093358
4376, 26.89184888
4377, 26.89276398
4378, 26.89367887
4379, 26.89459356
4380, 26.89550804
4381, 26.89642231
4382, 26.89733638
4383, 26.89825024
4384, 26.89916389
4385, 26.90007734
4386, 26.90099058
4387, 26.90190362
4388, 26.90281645
4389, 26.90372907
4390, 26.90464149
4391, 26.90555371
4392, 26.90646572
4393, 26.90737752
4394, 26.90828912
4395, 26.90920051
4396, 26.91011170
4397, 26.91102268
4398, 26.91193346
4399, 26.91284404
4400, 26.91375441
4401, 26.91466457
4402, 26.91557453
4403, 26.91648429
4404, 26.91739384
4405, 26.91830319
4406, 26.91921234
4407, 26.92012128
4408, 26.92103002
4409, 26.92193855
4410, 26.92284688
4411, 26.92375500
4412, 26.92466293
4413, 26.92557065
4414, 26.92647816
4415, 26.92738547
4416, 26.92829258
4417, 26.92919949
4418, 26.93010619
4419, 26.93101270
4420, 26.93191899
4421, 26.93282509
4422, 26.93373098
4423, 26.93463667
4424, 26.93554216
4425, 26.93644745
4426, 26.93735253
4427, 26.93825741
4428, 26.93916209
4429, 26.94006657
4430, 26.94097085
4431, 26.94187492
4432, 26.94277879
4433, 26.94368247
4434, 26.94458593
4435, 26.94548920
4436, 26.94639227
4437, 26.94729514
4438, 26.94819780
4439, 26.94910026
4440, 26.95000253
4441, 26.95090459
4442, 26.95180645
4443, 26.95270811
4444, 26.95360957
4445, 26.95451083
4446, 26.95541189
4447, 26.95631275
4448, 26.95721341
4449, 26.95811387
4450, 26.95901413
4451, 26.95991419
4452, 26.96081404
4453, 26.96171370
4454, 26.96261316
4455, 26.96351242
4456, 26.96441148
4457, 26.96531035
4458, 26.96620901
4459, 26.96710747
4460, 26.96800573
4461, 26.96890380
4462, 26.96980166
4463, 26.97069933
4464, 26.97159680
4465, 26.97249407
4466, 26.97339114
4467, 26.97428801
4468, 26.97518468
4469, 26.97608116
4470, 26.97697744
4471, 26.97787352
4472, 26.97876940
4473, 26.97966508
4474, 26.98056056
4475, 26.98145585
4476, 26.98235094
4477, 26.98324583
4478, 26.98414053
4479, 26.98503502
4480, 26.98592932
4481, 26.98682343
4482, 26.98771733
4483, 26.98861104
4484, 26.98950455
4485, 26.99039786
4486, 26.99129098
4487, 26.99218390
4488, 26.99307663
4489, 26.99396915
4490, 26.99486148
4491, 26.99575362
4492, 26.99664556
4493, 26.99753730
4494, 26.99842884
4495, 26.99932019
4496, 27.00021135
4497, 27.00110230
4498, 27.00199307
4499, 27.00288363
4500, 27.00377400
4501, 27.00466418
4502, 27.00555416
4503, 27.00644394
4504, 27.00733353
4505, 27.00822292
4506, 27.00911212
4507, 27.01000113
4508, 27.01088994
4509, 27.01177855
4510, 27.01266697
4511, 27.01355519
4512, 27.01444322
4513, 27.01533106
4514, 27.01621870
4515, 27.01710615
4516, 27.01799340
4517, 27.01888046
4518, 27.01976732
4519, 27.02065399
4520, 27.02154047
4521, 27.02242675
4522, 27.02331284
4523, 27.02419873
4524, 27.02508443
4525, 27.02596994
4526, 27.02685526
4527, 27.02774038
4528, 27.02862530
4529, 27.02951004
4530, 27.03039458
4531, 27.03127893
4532, 27.03216309
4533, 27.03304705
4534, 27.03393082
4535, 27.03481440
4536, 27.03569778
4537, 27.03658097
4538, 27.03746397
4539, 27.03834678
4540, 27.03922940
4541, 27.04011182
4542, 27.04099405
4543, 27.04187609
4544, 27.04275794
4545, 27.04363960
4546, 27.04452106
4547, 27.04540233
4548, 27.04628341
4549, 27.04716430
4550, 27.04804500
4551, 27.04892551
4552, 27.04980582
4553, 27.05068595
4554, 27.05156588
4555, 27.05244562
4556, 27.05332518
4557, 27.05420454
4558, 27.05508371
4559, 27.05596269
4560, 27.05684148
4561, 27.05772007
4562, 27.05859848
4563, 27.05947670
4564, 27.06035473
4565, 27.06123256
4566, 27.06211021
4567, 27.06298767
4568, 27.06386494
4569, 27.06474201
4570, 27.06561890
4571, 27.06649560
4572, 27.06737211
4573, 27.06824843
4574, 27.06912456
4575, 27.07000050
4576, 27.07087625
4577, 27.07175181
4578, 27.07262719
4579, 27.07350237
4580, 27.07437737
4581, 27.07525217
4582, 27.07612679
4583, 27.07700122
4584, 27.07787546
4585, 27.07874951
4586, 27.07962338
4587, 27.08049705
4588, 27.08137054
4589, 27.08224384
4590, 27.08311695
4591, 27.08398987
4592, 27.08486260
4593, 27.08573515
4594, 27.08660751
4595, 27.08747968
4596, 27.08835167
4597, 27.08922346
4598, 27.09009507
4599, 27.09096649
4600, 27.09183773
4601, 27.09270878
4602, 27.09357964
4603, 27.09445031
4604, 27.09532079
4605, 27.09619109
4606, 27.09706121
4607, 27.09793113
4608, 27.09880087
4609, 27.09967042
4610, 27.10053979
4611, 27.10140897
4612, 27.10227796
4613, 27.10314677
4614, 27.10401539
4615, 27.10488383
4616, 27.10575208
4617, 27.10662014
4618, 27.10748802
4619, 27.10835571
4620, 27.10922321
4621, 27.11009053
4622, 27.11095767
4623, 27.11182462
4624, 27.11269138
4625, 27.11355796
4626, 27.11442435
4627, 27.11529056
4628, 27.11615659
4629, 27.11702242
4630, 27.11788808
4631, 27.11875355
4632, 27.11961883
4633, 27.12048393
4634, 27.12134884
4635, 27.12221358
4636, 27.12307812
4637, 27.12394248
4638, 27.12480666
4639, 27.12567065
4640, 27.12653446
4641, 27.12739809
4642, 27.12826153
4643, 27.12912479
4644, 27.12998786
4645, 27.13085075
4646, 27.13171346
4647, 27.13257598
4648, 27.13343832
4649, 27.13430048
4650, 27.13516245
4651, 27.13602424
4652, 27.13688584
4653, 27.13774727
4654, 27.13860851
4655, 27.13946956
4656, 27.14033044
4657, 27.14119113
4658, 27.14205164
4659, 27.14291197
4660, 27.14377211
4661, 27.14463207
4662, 27.14549185
4663, 27.14635145
4664, 27.14721086
4665, 27.14807010
4666, 27.14892915
4667, 27.14978802
4668, 27.15064670
4669, 27.15150521
4670, 27.15236353
4671, 27.15322167
4672, 27.15407963
4673, 27.15493741
4674, 27.15579501
4675, 27.15665242
4676, 27.15750966
4677, 27.15836671
4678, 27.15922358
4679, 27.16008027
4680, 27.16093678
4681, 27.16179311
4682, 27.16264926
4683, 27.16350523
4684, 27.16436102
4685, 27.16521662
4686, 27.16607205
4687, 27.16692729
4688, 27.16778236
4689, 27.16863724
4690, 27.16949195
4691, 27.17034647
4692, 27.17120082
4693, 27.17205498
4694, 27.17290896
4695, 27.17376277
4696, 27.17461639
4697, 27.17546984
4698, 27.17632311
4699, 27.17717619
4700, 27.17802910
4701, 27.17888183
4702, 27.17973437
4703, 27.18058674
4704, 27.18143893
4705, 27.18229094
4706, 27.18314277
4707, 27.18399443
4708, 27.18484590
4709, 27.18569720
4710, 27.18654831
4711, 27.18739925
4712, 27.18825001
4713, 27.18910059
4714, 27.18995099
4715, 27.19080122
4716, 27.19165126
4717, 27.19250113
4718, 27.19335082
4719, 27.19420033
4720, 27.19504966
4721, 27.19589882
4722, 27.19674780
4723, 27.19759660
4724, 27.19844522
4725, 27.19929367
4726, 27.20014193
4727, 27.20099002
4728, 27.20183794
4729, 27.20268567
4730, 27.20353323
4731, 27.20438061
4732, 27.20522782
4733, 27.20607484
4734, 27.20692169
4735, 27.20776837
4736, 27.20861486
4737, 27.20946118
4738, 27.21030733
4739, 27.21115329
4740, 27.21199909
4741, 27.21284470
4742, 27.21369014
4743, 27.21453540
4744, 27.21538048
4745, 27.21622539
4746, 27.21707013
4747, 27.21791468
4748, 27.21875907
4749, 27.21960327
4750, 27.22044730
4751, 27.22129116
4752, 27.22213484
4753, 27.22297834
4754, 27.22382167
4755, 27.22466482
4756, 27.22550780
4757, 27.22635060
4758, 27.22719323
4759, 27.22803568
4760, 27.22887795
4761, 27.22972006
4762, 27.23056198
4763, 27.23140374
4764, 27.23224531
4765, 27.23308672
4766, 27.23392795
4767, 27.23476900
4768, 27.23560988
4769, 27.23645059
4770, 27.23729112
4771, 27.23813147
4772, 27.23897166
4773, 27.23981167
4774, 27.24065150
4775, 27.24149116
4776, 27.24233065
4777, 27.24316996
4778, 27.24400910
4779, 27.24484807
4780, 27.24568686
4781, 27.24652548
4782, 27.24736393
4783, 27.24820220
4784, 27.24904030
4785, 27.24987822
4786, 27.25071598
4787, 27.25155356
4788, 27.25239096
4789, 27.25322820
4790, 27.25406526
4791, 27.25490215
4792, 27.25573886
4793, 27.25657541
4794, 27.25741178
4795, 27.25824798
4796, 27.25908400
4797, 27.25991986
4798, 27.26075554
4799, 27.26159105
4800, 27.26242638
4801, 27.26326155
4802, 27.26409654
4803, 27.26493136
4804, 27.26576601
4805, 27.26660049
4806, 27.26743480
4807, 27.26826893
4808, 27.26910289
4809, 27.26993668
4810, 27.27077030
4811, 27.27160375
4812, 27.27243703
4813, 27.27327014
4814, 27.27410307
4815, 27.27493584
4816, 27.27576843
4817, 27.27660085
4818, 27.27743310
4819, 27.27826518
4820, 27.27909709
4821, 27.27992883
4822, 27.28076040
4823, 27.28159180
4824, 27.28242303
4825, 27.28325409
4826, 27.28408497
4827, 27.28491569
4828, 27.28574624
4829, 27.28657661
4830, 27.28740682
4831, 27.28823686
4832, 27.28906673
4833, 27.28989642
4834, 27.29072595
4835, 27.29155531
4836, 27.29238450
4837, 27.29321352
4838, 27.29404237
4839, 27.29487105
4840, 27.29569956
4841, 27.29652790
4842, 27.29735607
4843, 27.29818408
4844, 27.29901191
4845, 27.29983958
4846, 27.30066707
4847, 27.30149440
4848, 27.30232156
4849, 27.30314855
4850, 27.30397537
4851, 27.30480203
4852, 27.30562851
4853, 27.30645483
4854, 27.30728098
4855, 27.30810696
4856, 27.30893277
4857, 27.30975841
4858, 27.31058389
4859, 27.31140920
4860, 27.31223434
4861, 27.31305931
4862, 27.31388411
4863, 27.31470875
4864, 27.31553322
4865, 27.31635752
4866, 27.31718166
4867, 27.31800562
4868, 27.31882942
4869, 27.31965305
4870, 27.32047652
4871, 27.32129982
4872, 27.32212295
4873, 27.32294591
4874, 27.32376871
4875, 27.32459134
4876, 27.32541380
4877, 27.32623609
4878, 27.32705822
4879, 27.32788019
4880, 27.32870198
4881, 27.32952361
4882, 27.33034508
4883, 27.33116637
4884, 27.33198750
4885, 27.33280847
4886, 27.33362927
4887, 27.33444990
4888, 27.33527036
4889, 27.33609066
4890, 27.33691080
4891, 27.33773077
4892, 27.33855057
4893, 27.33937021
4894, 27.34018968
4895, 27.34100899
4896, 27.34182813
4897, 27.34264710
4898, 27.34346591
4899, 27.34428456
4900, 27.34510304
4901, 27.34592135
4902, 27.34673950
4903, 27.34755748
4904, 27.34837530
4905, 27.34919296
4906, 27.35001045
4907, 27.35082777
4908, 27.35164493
4909, 27.35246193
4910, 27.35327876
4911, 27.35409543
4912, 27.35491193
4913, 27.35572827
4914, 27.35654444
4915, 27.35736045
4916, 27.35817630
4917, 27.35899198
4918, 27.35980750
4919, 27.36062285
4920, 27.36143804
4921, 27.36225307
4922, 27.36306793
4923, 27.36388263
4924, 27.36469716
4925, 27.36551153
4926, 27.36632574
4927, 27.36713978
4928, 27.36795367
4929, 27.36876738
4930, 27.36958094
4931, 27.37039433
4932, 27.37120756
4933, 27.37202062
4934, 27.37283353
4935, 27.37364627
4936, 27.37445884
4937, 27.37527126
4938, 27.37608351
4939, 27.37689560
4940, 27.37770752
4941, 27.37851929
4942, 27.37933089
4943, 27.38014233
4944, 27.38095360
4945, 27.38176472
4946, 27.38257567
4947, 27.38338646
4948, 27.38419709
4949, 27.38500756
4950, 27.38581786
4951, 27.38662800
4952, 27.38743798
4953, 27.38824780
4954, 27.38905746
4955, 27.38986696
4956, 27.39067629
4957, 27.39148546
4958, 27.39229448
4959, 27.39310333
4960, 27.39391201
4961, 27.39472054
4962, 27.39552891
4963, 27.39633711
4964, 27.39714516
4965, 27.39795304
4966, 27.39876077
4967, 27.39956833
4968, 27.40037573
4969, 27.40118297
4970, 27.40199005
4971, 27.40279697
4972, 27.40360373
4973, 27.40441033
4974, 27.40521677
4975, 27.40602304
4976, 27.40682916
4977, 27.40763512
4978, 27.40844092
4979, 27.40924655
4980, 27.41005203
4981, 27.41085735
4982, 27.41166251
4983, 27.41246750
4984, 27.41327234
4985, 27.41407702
4986, 27.41488154
4987, 27.41568590
4988, 27.41649010
4989, 27.41729414
4990, 27.41809802
4991, 27.41890174
4992, 27.41970531
4993, 27.42050871
4994, 27.42131195
4995, 27.42211504
4996, 27.42291797
4997, 27.42372074
4998, 27.42452334
4999, 27.42532579
5000, 27.42612809
5001, 27.42693022
5002, 27.42773219
5003, 27.42853401
5004, 27.42933567
5005, 27.43013717
5006, 27.43093851
5007, 27.43173969
5008, 27.43254071
5009, 27.43334158
5010, 27.43414229
5011, 27.43494284
5012, 27.43574323
5013, 27.43654346
5014, 27.43734354
5015, 27.43814346
5016, 27.43894322
5017, 27.43974282
5018, 27.44054227
5019, 27.44134156
5020, 27.44214069
5021, 27.44293966
5022, 27.44373848
5023, 27.44453714
5024, 27.44533564
5025, 27.44613398
5026, 27.44693217
5027, 27.44773020
5028, 27.44852807
5029, 27.44932579
5030, 27.45012335
5031, 27.45092075
5032, 27.45171800
5033, 27.45251509
5034, 27.45331202
5035, 27.45410880
5036, 27.45490542
5037, 27.45570188
5038, 27.45649819
5039, 27.45729434
5040, 27.45809033
5041, 27.45888617
5042, 27.45968186
5043, 27.46047738
5044, 27.46127275
5045, 27.46206797
5046, 27.46286303
5047, 27.46365793
5048, 27.46445268
5049, 27.46524727
5050, 27.46604171
5051, 27.46683599
5052, 27.46763011
5053, 27.46842408
5054, 27.46921790
5055, 27.47001156
5056, 27.47080506
5057, 27.47159841
5058, 27.47239160
5059, 27.47318464
5060, 27.47397752
5061, 27.47477025
5062, 27.47556283
5063, 27.47635525
5064, 27.47714751
5065, 27.47793962
5066, 27.47873157
5067, 27.47952338
5068, 27.48031502
5069, 27.48110651
5070, 27.48189785
5071, 27.48268903
5072, 27.48348006
5073, 27.48427094
5074, 27.48506166
5075, 27.48585222
5076, 27.48664263
5077, 27.48743289
5078, 27.48822300
5079, 27.48901295
5080, 27.48980274
5081, 27.49059239
5082, 27.49138188
5083, 27.49217121
5084, 27.49296039
5085, 27.49374942
5086, 27.49453830
5087, 27.49532702
5088, 27.49611559
5089, 27.49690400
5090, 27.49769227
5091, 27.49848038
5092, 27.49926833
5093, 27.50005614
5094, 27.50084379
5095, 27.50163128
5096, 27.50241863
5097, 27.50320582
5098, 27.50399286
5099, 27.50477975
5100, 27.50556648
5101, 27.50635306
5102, 27.50713949
5103, 27.50792577
5104, 27.50871189
5105, 27.50949786
5106, 27.51028368
5107, 27.51106935
5108, 27.51185486
5109, 27.51264023
5110, 27.51342544
5111, 27.51421050
5112, 27.51499541
5113, 27.51578016
5114, 27.51656477
5115, 27.51734922
5116, 27.51813352
5117, 27.51891767
5118, 27.51970167
5119, 27.52048551
5120, 27.52126921
5121, 27.52205275
5122, 27.52283614
5123, 27.52361938
5124, 27.52440247
5125, 27.52518541
5126, 27.52596820
5127, 27.52675083
5128, 27.52753332
5129, 27.52831566
5130, 27.52909784
5131, 27.52987987
5132, 27.53066176
5133, 27.53144349
5134, 27.53222507
5135, 27.53300650
5136, 27.53378778
5137, 27.53456891
5138, 27.53534989
5139, 27.53613072
5140, 27.53691140
5141, 27.53769193
5142, 27.53847231
5143, 27.53925253
5144, 27.54003261
5145, 27.54081254
5146, 27.54159232
5147, 27.54237195
5148, 27.54315143
5149, 27.54393076
5150, 27.54470994
5151, 27.54548897
5152, 27.54626785
5153, 27.54704658
5154, 27.54782516
5155, 27.54860360
5156, 27.54938188
5157, 27.55016001
5158, 27.55093800
5159, 27.55171583
5160, 27.55249352
5161, 27.55327106
5162, 27.55404845
5163, 27.55482569
5164, 27.55560278
5165, 27.55637972
5166, 27.55715651
5167, 27.55793316
5168, 27.55870965
5169, 27.55948600
5170, 27.56026220
5171, 27.56103825
5172, 27.56181415
5173, 27.56258991
5174, 27.56336551
5175, 27.56414097
5176, 27.56491628
5177, 27.56569144
5178, 27.56646645
5179, 27.56724132
5180, 27.56801604
5181, 27.56879061
5182, 27.56956503
5183, 27.57033930
5184, 27.57111343
5185, 27.57188740
5186, 27.57266124
5187, 27.57343492
5188, 27.57420845
5189, 27.57498184
5190, 27.57575508
5191, 27.57652818
5192, 27.57730112
5193, 27.57807392
5194, 27.57884657
5195, 27.57961908
5196, 27.58039144
5197, 27.58116365
5198, 27.58193571
